GENERATION_PROJECT,timepoint,gen_max_capacity_factor
West_Inner_Mongolia-Wind_Onshore,2060.02.09.04,0.745622599206342
West_Inner_Mongolia-Wind_Onshore,2060.02.09.08,0.6336010533286486
West_Inner_Mongolia-Wind_Onshore,2060.02.09.12,0.5611240013539781
West_Inner_Mongolia-Wind_Onshore,2060.02.09.16,0.4280578195221098
West_Inner_Mongolia-Wind_Onshore,2060.02.09.20,0.5271148016045126
West_Inner_Mongolia-Wind_Onshore,2060.03.06.00,0.5418043584017261
West_Inner_Mongolia-Wind_Onshore,2060.03.06.04,0.4052595729526287
West_Inner_Mongolia-Wind_Onshore,2060.03.06.08,0.2175357826664516
West_Inner_Mongolia-Wind_Onshore,2060.03.06.12,0.2832330657254443
West_Inner_Mongolia-Wind_Onshore,2060.03.06.16,0.2984823971365878
West_Inner_Mongolia-Wind_Onshore,2060.03.06.20,0.2759175530186287
West_Inner_Mongolia-Wind_Onshore,2060.04.18.00,0.3948478082264137
West_Inner_Mongolia-Wind_Onshore,2060.04.18.04,0.4798652923979931
West_Inner_Mongolia-Wind_Onshore,2060.04.18.08,0.2645983221121414
West_Inner_Mongolia-Wind_Onshore,2060.04.18.12,0.2479874492954079
West_Inner_Mongolia-Wind_Onshore,2060.04.18.16,0.3080808306548191
West_Inner_Mongolia-Wind_Onshore,2060.04.18.20,0.4177130169794862
West_Inner_Mongolia-Wind_Onshore,2060.05.12.00,0.5134369464754541
West_Inner_Mongolia-Wind_Onshore,2060.05.12.04,0.4171362023249364
West_Inner_Mongolia-Wind_Onshore,2060.05.12.08,0.3317604377131124
West_Inner_Mongolia-Wind_Onshore,2060.05.12.12,0.3972559494479989
West_Inner_Mongolia-Wind_Onshore,2060.05.12.16,0.3744834534423366
West_Inner_Mongolia-Wind_Onshore,2060.05.12.20,0.238981839898381
West_Inner_Mongolia-Wind_Onshore,2060.06.14.00,0.4886953262963688
West_Inner_Mongolia-Wind_Onshore,2060.06.14.04,0.4717829777345793
West_Inner_Mongolia-Wind_Onshore,2060.06.14.08,0.3855571446458857
West_Inner_Mongolia-Wind_Onshore,2060.06.14.12,0.3993614245121491
West_Inner_Mongolia-Wind_Onshore,2060.06.14.16,0.334787708284244
West_Inner_Mongolia-Wind_Onshore,2060.06.14.20,0.3397396967763348
West_Inner_Mongolia-Wind_Onshore,2060.07.24.00,0.3712769215090555
West_Inner_Mongolia-Wind_Onshore,2060.07.24.04,0.3087108591640202
West_Inner_Mongolia-Wind_Onshore,2060.07.24.08,0.1287610429668437
West_Inner_Mongolia-Wind_Onshore,2060.07.24.12,0.0936969045749809
West_Inner_Mongolia-Wind_Onshore,2060.07.24.16,0.1208421637651448
West_Inner_Mongolia-Wind_Onshore,2060.07.24.20,0.2838438524639543
West_Inner_Mongolia-Wind_Onshore,2060.08.25.00,0.3438854572234271
West_Inner_Mongolia-Wind_Onshore,2060.08.25.04,0.3818949922945388
West_Inner_Mongolia-Wind_Onshore,2060.08.25.08,0.1875098597960386
West_Inner_Mongolia-Wind_Onshore,2060.08.25.12,0.2820520320609305
West_Inner_Mongolia-Wind_Onshore,2060.08.25.16,0.2411046240674521
West_Inner_Mongolia-Wind_Onshore,2060.08.25.20,0.1955993199235403
West_Inner_Mongolia-Wind_Onshore,2060.09.12.00,0.5650776286984923
West_Inner_Mongolia-Wind_Onshore,2060.09.12.04,0.3873067982778215
West_Inner_Mongolia-Wind_Onshore,2060.09.12.08,0.2443243678723271
West_Inner_Mongolia-Wind_Onshore,2060.09.12.12,0.1609020709550827
West_Inner_Mongolia-Wind_Onshore,2060.09.12.16,0.2451813096994217
West_Inner_Mongolia-Wind_Onshore,2060.09.12.20,0.4545969777284089
West_Inner_Mongolia-Wind_Onshore,2060.10.25.00,0.275101107465748
West_Inner_Mongolia-Wind_Onshore,2060.10.25.04,0.3282197565598038
West_Inner_Mongolia-Wind_Onshore,2060.10.25.08,0.3149726219073162
West_Inner_Mongolia-Wind_Onshore,2060.10.25.12,0.3466148546221287
West_Inner_Mongolia-Wind_Onshore,2060.10.25.16,0.4329844055394737
West_Inner_Mongolia-Wind_Onshore,2060.10.25.20,0.622392436284414
West_Inner_Mongolia-Wind_Onshore,2060.11.19.00,0.4689827019903554
West_Inner_Mongolia-Wind_Onshore,2060.11.19.04,0.4351278609793292
West_Inner_Mongolia-Wind_Onshore,2060.11.19.08,0.3814392510952887
West_Inner_Mongolia-Wind_Onshore,2060.11.19.12,0.317913175003147
West_Inner_Mongolia-Wind_Onshore,2060.11.19.16,0.1993562195536639
West_Inner_Mongolia-Wind_Onshore,2060.11.19.20,0.2857029628275747
West_Inner_Mongolia-Wind_Onshore,2060.12.09.00,0.6259002787932251
West_Inner_Mongolia-Wind_Onshore,2060.12.09.04,0.5497318006364676
West_Inner_Mongolia-Wind_Onshore,2060.12.09.08,0.5778919718969293
West_Inner_Mongolia-Wind_Onshore,2060.12.09.12,0.75816531090975
West_Inner_Mongolia-Wind_Onshore,2060.12.09.16,0.7171205595372925
West_Inner_Mongolia-Wind_Onshore,2060.12.09.20,0.6980148789299807
Xinjiang-Solar_Distributed,2025.01.22.00,0.0
Xinjiang-Solar_Distributed,2025.01.22.04,0.0
Xinjiang-Solar_Distributed,2025.01.22.08,0.0
Xinjiang-Solar_Distributed,2025.01.22.12,0.4751139703095048
Xinjiang-Solar_Distributed,2025.01.22.16,0.3124375217502805
Xinjiang-Solar_Distributed,2025.01.22.20,0.0
Xinjiang-Solar_Distributed,2025.02.08.00,0.0
Xinjiang-Solar_Distributed,2025.02.08.04,0.0
Xinjiang-Solar_Distributed,2025.02.08.08,4.800673988162151e-05
Xinjiang-Solar_Distributed,2025.02.08.12,0.6143973680673424
Xinjiang-Solar_Distributed,2025.02.08.16,0.5242698074064817
Xinjiang-Solar_Distributed,2025.02.08.20,0.0
Xinjiang-Solar_Distributed,2025.03.21.00,0.0
Xinjiang-Solar_Distributed,2025.03.21.04,0.0
Xinjiang-Solar_Distributed,2025.03.21.08,0.0178481122284915
Xinjiang-Solar_Distributed,2025.03.21.12,0.5993254057303041
Xinjiang-Solar_Distributed,2025.03.21.16,0.5296277436438517
Xinjiang-Solar_Distributed,2025.03.21.20,0.0014280112936033
Xinjiang-Solar_Distributed,2025.04.11.00,0.0
Xinjiang-Solar_Distributed,2025.04.11.04,0.0
Xinjiang-Solar_Distributed,2025.04.11.08,0.0497815725277417
Xinjiang-Solar_Distributed,2025.04.11.12,0.5374707120447655
Xinjiang-Solar_Distributed,2025.04.11.16,0.473274705114684
Xinjiang-Solar_Distributed,2025.04.11.20,0.0073634207224322
Xinjiang-Solar_Distributed,2025.05.22.00,0.0
Xinjiang-Solar_Distributed,2025.05.22.04,0.0
Xinjiang-Solar_Distributed,2025.05.22.08,0.0996068850355609
Xinjiang-Solar_Distributed,2025.05.22.12,0.5455099893272823
Xinjiang-Solar_Distributed,2025.05.22.16,0.523321936496341
Xinjiang-Solar_Distributed,2025.05.22.20,0.0503998798412223
Xinjiang-Solar_Distributed,2025.06.16.00,0.0
Xinjiang-Solar_Distributed,2025.06.16.04,0.0
Xinjiang-Solar_Distributed,2025.06.16.08,0.1202732067842353
Xinjiang-Solar_Distributed,2025.06.16.12,0.5173620610780046
Xinjiang-Solar_Distributed,2025.06.16.16,0.4206835045846814
Xinjiang-Solar_Distributed,2025.06.16.20,0.0506408566828287
Xinjiang-Solar_Distributed,2025.07.22.00,0.0
Xinjiang-Solar_Distributed,2025.07.22.04,0.0
Xinjiang-Solar_Distributed,2025.07.22.08,0.0936526021638606
Xinjiang-Solar_Distributed,2025.07.22.12,0.476631940810118
Xinjiang-Solar_Distributed,2025.07.22.16,0.3802348300259942
Xinjiang-Solar_Distributed,2025.07.22.20,0.0434673555689384
Xinjiang-Solar_Distributed,2025.08.19.00,0.0
Xinjiang-Solar_Distributed,2025.08.19.04,0.0
Xinjiang-Solar_Distributed,2025.08.19.08,0.0623727394154042
Xinjiang-Solar_Distributed,2025.08.19.12,0.4999795676433566
Xinjiang-Solar_Distributed,2025.08.19.16,0.4381084545205012
Xinjiang-Solar_Distributed,2025.08.19.20,0.0190151372810529
Xinjiang-Solar_Distributed,2025.09.20.00,0.0
Xinjiang-Solar_Distributed,2025.09.20.04,0.0
Xinjiang-Solar_Distributed,2025.09.20.08,0.0234960656747047
Xinjiang-Solar_Distributed,2025.09.20.12,0.4296913698078792
Xinjiang-Solar_Distributed,2025.09.20.16,0.3532129380374284
Xinjiang-Solar_Distributed,2025.09.20.20,0.0026488034206385
Xinjiang-Solar_Distributed,2025.10.26.00,0.0
Xinjiang-Solar_Distributed,2025.10.26.04,0.0
Xinjiang-Solar_Distributed,2025.10.26.08,0.0009732107080198
Xinjiang-Solar_Distributed,2025.10.26.12,0.5388276011185054
Xinjiang-Solar_Distributed,2025.10.26.16,0.4525303272015985
Xinjiang-Solar_Distributed,2025.10.26.20,0.0
Xinjiang-Solar_Distributed,2025.11.19.00,0.0
Xinjiang-Solar_Distributed,2025.11.19.04,0.0
Xinjiang-Solar_Distributed,2025.11.19.08,0.0
Xinjiang-Solar_Distributed,2025.11.19.12,0.311330125546752
Xinjiang-Solar_Distributed,2025.11.19.16,0.262764709527547
Xinjiang-Solar_Distributed,2025.11.19.20,0.0
Xinjiang-Solar_Distributed,2025.12.16.00,0.0
Xinjiang-Solar_Distributed,2025.12.16.04,0.0
Xinjiang-Solar_Distributed,2025.12.16.08,0.0
Xinjiang-Solar_Distributed,2025.12.16.12,0.5156867917873386
Xinjiang-Solar_Distributed,2025.12.16.16,0.4478608949117914
Xinjiang-Solar_Distributed,2025.12.16.20,0.0
Xinjiang-Solar_Distributed,2030.01.28.00,0.0
Xinjiang-Solar_Distributed,2030.01.28.04,0.0
Xinjiang-Solar_Distributed,2030.01.28.08,0.0
Xinjiang-Solar_Distributed,2030.01.28.12,0.5226314559969234
Xinjiang-Solar_Distributed,2030.01.28.16,0.4669679234334426
Xinjiang-Solar_Distributed,2030.01.28.20,0.0
Xinjiang-Solar_Distributed,2030.02.14.00,0.0
Xinjiang-Solar_Distributed,2030.02.14.04,0.0
Xinjiang-Solar_Distributed,2030.02.14.08,0.0007253805810002
Xinjiang-Solar_Distributed,2030.02.14.12,0.5471500712557354
Xinjiang-Solar_Distributed,2030.02.14.16,0.4530264907620107
Xinjiang-Solar_Distributed,2030.02.14.20,0.0
Xinjiang-Solar_Distributed,2030.03.24.00,0.0
Xinjiang-Solar_Distributed,2030.03.24.04,0.0
Xinjiang-Solar_Distributed,2030.03.24.08,0.0240394760152935
Xinjiang-Solar_Distributed,2030.03.24.12,0.5151070088922732
Xinjiang-Solar_Distributed,2030.03.24.16,0.4519643972882234
Xinjiang-Solar_Distributed,2030.03.24.20,0.0011669114896065
Xinjiang-Solar_Distributed,2030.04.15.00,0.0
Xinjiang-Solar_Distributed,2030.04.15.04,0.0
Xinjiang-Solar_Distributed,2030.04.15.08,0.0574551657026667
Xinjiang-Solar_Distributed,2030.04.15.12,0.4963002712046362
Xinjiang-Solar_Distributed,2030.04.15.16,0.3616504703563575
Xinjiang-Solar_Distributed,2030.04.15.20,0.0089106880466688
Xinjiang-Solar_Distributed,2030.05.06.00,0.0
Xinjiang-Solar_Distributed,2030.05.06.04,0.0
Xinjiang-Solar_Distributed,2030.05.06.08,0.0754194797248513
Xinjiang-Solar_Distributed,2030.05.06.12,0.5437447947580936
Xinjiang-Solar_Distributed,2030.05.06.16,0.5057505657856097
Xinjiang-Solar_Distributed,2030.05.06.20,0.0340431313352124
Xinjiang-Solar_Distributed,2030.06.19.00,0.0
Xinjiang-Solar_Distributed,2030.06.19.04,0.0
Xinjiang-Solar_Distributed,2030.06.19.08,0.1051942076456826
Xinjiang-Solar_Distributed,2030.06.19.12,0.4916329243396016
Xinjiang-Solar_Distributed,2030.06.19.16,0.37361869477586
Xinjiang-Solar_Distributed,2030.06.19.20,0.050232638314711
Xinjiang-Solar_Distributed,2030.07.01.00,0.0
Xinjiang-Solar_Distributed,2030.07.01.04,0.0
Xinjiang-Solar_Distributed,2030.07.01.08,0.1181880528159834
Xinjiang-Solar_Distributed,2030.07.01.12,0.5795786972055791
Xinjiang-Solar_Distributed,2030.07.01.16,0.5151784791928697
Xinjiang-Solar_Distributed,2030.07.01.20,0.0551050973963859
Xinjiang-Solar_Distributed,2030.08.23.00,0.0
Xinjiang-Solar_Distributed,2030.08.23.04,0.0
Xinjiang-Solar_Distributed,2030.08.23.08,0.072662696714961
Xinjiang-Solar_Distributed,2030.08.23.12,0.4874243326607683
Xinjiang-Solar_Distributed,2030.08.23.16,0.4016688205848348
Xinjiang-Solar_Distributed,2030.08.23.20,0.0181743921320273
Xinjiang-Solar_Distributed,2030.09.07.00,0.0
Xinjiang-Solar_Distributed,2030.09.07.04,0.0
Xinjiang-Solar_Distributed,2030.09.07.08,0.0315758138696908
Xinjiang-Solar_Distributed,2030.09.07.12,0.4157841358409668
Xinjiang-Solar_Distributed,2030.09.07.16,0.4232521547672987
Xinjiang-Solar_Distributed,2030.09.07.20,0.0066079502123289
Xinjiang-Solar_Distributed,2030.10.31.00,0.0
Xinjiang-Solar_Distributed,2030.10.31.04,0.0
Xinjiang-Solar_Distributed,2030.10.31.08,0.0002629145581728
Xinjiang-Solar_Distributed,2030.10.31.12,0.5453675739855902
Xinjiang-Solar_Distributed,2030.10.31.16,0.4997245020818192
Xinjiang-Solar_Distributed,2030.10.31.20,0.0
Xinjiang-Solar_Distributed,2030.11.12.00,0.0
Xinjiang-Solar_Distributed,2030.11.12.04,0.0
Xinjiang-Solar_Distributed,2030.11.12.08,0.0
Xinjiang-Solar_Distributed,2030.11.12.12,0.4610339452604315
Xinjiang-Solar_Distributed,2030.11.12.16,0.3741296588203762
Xinjiang-Solar_Distributed,2030.11.12.20,0.0
Xinjiang-Solar_Distributed,2030.12.08.00,0.0
Xinjiang-Solar_Distributed,2030.12.08.04,0.0
Xinjiang-Solar_Distributed,2030.12.08.08,0.0
Xinjiang-Solar_Distributed,2030.12.08.12,0.3896353969038409
Xinjiang-Solar_Distributed,2030.12.08.16,0.3824635666082771
Xinjiang-Solar_Distributed,2030.12.08.20,0.0
Xinjiang-Solar_Distributed,2035.01.26.00,0.0
Xinjiang-Solar_Distributed,2035.01.26.04,0.0
Xinjiang-Solar_Distributed,2035.01.26.08,0.0
Xinjiang-Solar_Distributed,2035.01.26.12,0.4943132066226867
Xinjiang-Solar_Distributed,2035.01.26.16,0.3360731305917041
Xinjiang-Solar_Distributed,2035.01.26.20,0.0
Xinjiang-Solar_Distributed,2035.02.24.00,0.0
Xinjiang-Solar_Distributed,2035.02.24.04,0.0
Xinjiang-Solar_Distributed,2035.02.24.08,0.0026974894354912
Xinjiang-Solar_Distributed,2035.02.24.12,0.491962522141802
Xinjiang-Solar_Distributed,2035.02.24.16,0.4531255798943879
Xinjiang-Solar_Distributed,2035.02.24.20,0.0
Xinjiang-Solar_Distributed,2035.03.29.00,0.0
Xinjiang-Solar_Distributed,2035.03.29.04,0.0
Xinjiang-Solar_Distributed,2035.03.29.08,0.0172044031074898
Xinjiang-Solar_Distributed,2035.03.29.12,0.4093959360063401
Xinjiang-Solar_Distributed,2035.03.29.16,0.4491632917864234
Xinjiang-Solar_Distributed,2035.03.29.20,0.0045971393016302
Xinjiang-Solar_Distributed,2035.04.12.00,0.0
Xinjiang-Solar_Distributed,2035.04.12.04,0.0
Xinjiang-Solar_Distributed,2035.04.12.08,0.0533353421408671
Xinjiang-Solar_Distributed,2035.04.12.12,0.584903641428828
Xinjiang-Solar_Distributed,2035.04.12.16,0.4939915590052063
Xinjiang-Solar_Distributed,2035.04.12.20,0.0096800133906255
Xinjiang-Solar_Distributed,2035.05.28.00,0.0
Xinjiang-Solar_Distributed,2035.05.28.04,0.0
Xinjiang-Solar_Distributed,2035.05.28.08,0.1015381499463369
Xinjiang-Solar_Distributed,2035.05.28.12,0.5760079017604768
Xinjiang-Solar_Distributed,2035.05.28.16,0.560700139442569
Xinjiang-Solar_Distributed,2035.05.28.20,0.0520730880371721
Xinjiang-Solar_Distributed,2035.06.28.00,0.0
Xinjiang-Solar_Distributed,2035.06.28.04,0.0
Xinjiang-Solar_Distributed,2035.06.28.08,0.1086615425741423
Xinjiang-Solar_Distributed,2035.06.28.12,0.4568502394543694
Xinjiang-Solar_Distributed,2035.06.28.16,0.3589663691423674
Xinjiang-Solar_Distributed,2035.06.28.20,0.0410048695502715
Xinjiang-Solar_Distributed,2035.07.12.00,0.0
Xinjiang-Solar_Distributed,2035.07.12.04,0.0
Xinjiang-Solar_Distributed,2035.07.12.08,0.1011921622282114
Xinjiang-Solar_Distributed,2035.07.12.12,0.4956598261551621
Xinjiang-Solar_Distributed,2035.07.12.16,0.4585153437931345
Xinjiang-Solar_Distributed,2035.07.12.20,0.0507268191444511
Xinjiang-Solar_Distributed,2035.08.10.00,0.0
Xinjiang-Solar_Distributed,2035.08.10.04,0.0
Xinjiang-Solar_Distributed,2035.08.10.08,0.0659717664702054
Xinjiang-Solar_Distributed,2035.08.10.12,0.4559499027437377
Xinjiang-Solar_Distributed,2035.08.10.16,0.3812478099853824
Xinjiang-Solar_Distributed,2035.08.10.20,0.0306458496930455
Xinjiang-Solar_Distributed,2035.09.29.00,0.0
Xinjiang-Solar_Distributed,2035.09.29.04,0.0
Xinjiang-Solar_Distributed,2035.09.29.08,0.0108875044863523
Xinjiang-Solar_Distributed,2035.09.29.12,0.5152199434446796
Xinjiang-Solar_Distributed,2035.09.29.16,0.4356985546311247
Xinjiang-Solar_Distributed,2035.09.29.20,0.0003104291467918
Xinjiang-Solar_Distributed,2035.10.20.00,0.0
Xinjiang-Solar_Distributed,2035.10.20.04,0.0
Xinjiang-Solar_Distributed,2035.10.20.08,0.0018775288422298
Xinjiang-Solar_Distributed,2035.10.20.12,0.6268612169467318
Xinjiang-Solar_Distributed,2035.10.20.16,0.5627001311630624
Xinjiang-Solar_Distributed,2035.10.20.20,1.7625280645982454e-05
Xinjiang-Solar_Distributed,2035.11.14.00,0.0
Xinjiang-Solar_Distributed,2035.11.14.04,0.0
Xinjiang-Solar_Distributed,2035.11.14.08,0.0
Xinjiang-Solar_Distributed,2035.11.14.12,0.3754147961478877
Xinjiang-Solar_Distributed,2035.11.14.16,0.2683423688385843
Xinjiang-Solar_Distributed,2035.11.14.20,0.0
Xinjiang-Solar_Distributed,2035.12.25.00,0.0
Xinjiang-Solar_Distributed,2035.12.25.04,0.0
Xinjiang-Solar_Distributed,2035.12.25.08,0.0
Xinjiang-Solar_Distributed,2035.12.25.12,0.5079163931364277
Xinjiang-Solar_Distributed,2035.12.25.16,0.4282834670652076
Xinjiang-Solar_Distributed,2035.12.25.20,0.0
Xinjiang-Solar_Distributed,2040.01.02.00,0.0
Xinjiang-Solar_Distributed,2040.01.02.04,0.0
Xinjiang-Solar_Distributed,2040.01.02.08,0.0
Xinjiang-Solar_Distributed,2040.01.02.12,0.4847606617050841
Xinjiang-Solar_Distributed,2040.01.02.16,0.4203583319973401
Xinjiang-Solar_Distributed,2040.01.02.20,0.0
Xinjiang-Solar_Distributed,2040.02.07.00,0.0
Xinjiang-Solar_Distributed,2040.02.07.04,0.0
Xinjiang-Solar_Distributed,2040.02.07.08,4.880020265067479e-05
Xinjiang-Solar_Distributed,2040.02.07.12,0.5970649756183568
Xinjiang-Solar_Distributed,2040.02.07.16,0.515178484238228
Xinjiang-Solar_Distributed,2040.02.07.20,0.0
Xinjiang-Solar_Distributed,2040.03.07.00,0.0
Xinjiang-Solar_Distributed,2040.03.07.04,0.0
Xinjiang-Solar_Distributed,2040.03.07.08,0.0050314688552064
Xinjiang-Solar_Distributed,2040.03.07.12,0.3500468360491408
Xinjiang-Solar_Distributed,2040.03.07.16,0.2633378779243343
Xinjiang-Solar_Distributed,2040.03.07.20,4.875484729423632e-05
Xinjiang-Solar_Distributed,2040.04.19.00,0.0
Xinjiang-Solar_Distributed,2040.04.19.04,0.0
Xinjiang-Solar_Distributed,2040.04.19.08,0.0670239782102926
Xinjiang-Solar_Distributed,2040.04.19.12,0.54097430591638
Xinjiang-Solar_Distributed,2040.04.19.16,0.4698631165844458
Xinjiang-Solar_Distributed,2040.04.19.20,0.0158653520612391
Xinjiang-Solar_Distributed,2040.05.19.00,0.0
Xinjiang-Solar_Distributed,2040.05.19.04,0.0
Xinjiang-Solar_Distributed,2040.05.19.08,0.0846079411228619
Xinjiang-Solar_Distributed,2040.05.19.12,0.388061401804153
Xinjiang-Solar_Distributed,2040.05.19.16,0.3219573426651009
Xinjiang-Solar_Distributed,2040.05.19.20,0.0323645874570351
Xinjiang-Solar_Distributed,2040.06.26.00,0.0
Xinjiang-Solar_Distributed,2040.06.26.04,0.0
Xinjiang-Solar_Distributed,2040.06.26.08,0.0838613743846426
Xinjiang-Solar_Distributed,2040.06.26.12,0.4764042332488231
Xinjiang-Solar_Distributed,2040.06.26.16,0.4548504845426968
Xinjiang-Solar_Distributed,2040.06.26.20,0.0513944247105202
Xinjiang-Solar_Distributed,2040.07.24.00,0.0
Xinjiang-Solar_Distributed,2040.07.24.04,0.0
Xinjiang-Solar_Distributed,2040.07.24.08,0.0982235295302847
Xinjiang-Solar_Distributed,2040.07.24.12,0.5634826194322043
Xinjiang-Solar_Distributed,2040.07.24.16,0.5003606001325908
Xinjiang-Solar_Distributed,2040.07.24.20,0.0461020523936459
Xinjiang-Solar_Distributed,2040.08.26.00,0.0
Xinjiang-Solar_Distributed,2040.08.26.04,0.0
Xinjiang-Solar_Distributed,2040.08.26.08,0.0490968494276158
Xinjiang-Solar_Distributed,2040.08.26.12,0.5006281913256753
Xinjiang-Solar_Distributed,2040.08.26.16,0.4890259184910724
Xinjiang-Solar_Distributed,2040.08.26.20,0.0128718137051759
Xinjiang-Solar_Distributed,2040.09.10.00,0.0
Xinjiang-Solar_Distributed,2040.09.10.04,0.0
Xinjiang-Solar_Distributed,2040.09.10.08,0.0374541955269631
Xinjiang-Solar_Distributed,2040.09.10.12,0.5157352108498353
Xinjiang-Solar_Distributed,2040.09.10.16,0.4568189181104747
Xinjiang-Solar_Distributed,2040.09.10.20,0.0045120550295553
Xinjiang-Solar_Distributed,2040.10.13.00,0.0
Xinjiang-Solar_Distributed,2040.10.13.04,0.0
Xinjiang-Solar_Distributed,2040.10.13.08,0.001897039322411
Xinjiang-Solar_Distributed,2040.10.13.12,0.5167441172641327
Xinjiang-Solar_Distributed,2040.10.13.16,0.4588409800833395
Xinjiang-Solar_Distributed,2040.10.13.20,0.0
Xinjiang-Solar_Distributed,2040.11.11.00,0.0
Xinjiang-Solar_Distributed,2040.11.11.04,0.0
Xinjiang-Solar_Distributed,2040.11.11.08,0.0
Xinjiang-Solar_Distributed,2040.11.11.12,0.5462275280725594
Xinjiang-Solar_Distributed,2040.11.11.16,0.4778359380316755
Xinjiang-Solar_Distributed,2040.11.11.20,0.0
Xinjiang-Solar_Distributed,2040.12.19.00,0.0
Xinjiang-Solar_Distributed,2040.12.19.04,0.0
Xinjiang-Solar_Distributed,2040.12.19.08,0.0
Xinjiang-Solar_Distributed,2040.12.19.12,0.5357697363269958
Xinjiang-Solar_Distributed,2040.12.19.16,0.4619805940692925
Xinjiang-Solar_Distributed,2040.12.19.20,0.0
Xinjiang-Solar_Distributed,2045.01.23.00,0.0
Xinjiang-Solar_Distributed,2045.01.23.04,0.0
Xinjiang-Solar_Distributed,2045.01.23.08,0.0
Xinjiang-Solar_Distributed,2045.01.23.12,0.4366405547126067
Xinjiang-Solar_Distributed,2045.01.23.16,0.3687128005616407
Xinjiang-Solar_Distributed,2045.01.23.20,0.0
Xinjiang-Solar_Distributed,2045.02.05.00,0.0
Xinjiang-Solar_Distributed,2045.02.05.04,0.0
Xinjiang-Solar_Distributed,2045.02.05.08,0.0
Xinjiang-Solar_Distributed,2045.02.05.12,0.526105908641889
Xinjiang-Solar_Distributed,2045.02.05.16,0.4109306132530207
Xinjiang-Solar_Distributed,2045.02.05.20,0.0
Xinjiang-Solar_Distributed,2045.03.19.00,0.0
Xinjiang-Solar_Distributed,2045.03.19.04,0.0
Xinjiang-Solar_Distributed,2045.03.19.08,0.0159127155414628
Xinjiang-Solar_Distributed,2045.03.19.12,0.5221835124650919
Xinjiang-Solar_Distributed,2045.03.19.16,0.378903971994538
Xinjiang-Solar_Distributed,2045.03.19.20,0.0013817086300385
Xinjiang-Solar_Distributed,2045.04.22.00,0.0
Xinjiang-Solar_Distributed,2045.04.22.04,0.0
Xinjiang-Solar_Distributed,2045.04.22.08,0.0797647278586494
Xinjiang-Solar_Distributed,2045.04.22.12,0.5763742605523166
Xinjiang-Solar_Distributed,2045.04.22.16,0.4975004288838635
Xinjiang-Solar_Distributed,2045.04.22.20,0.0182608022358506
Xinjiang-Solar_Distributed,2045.05.29.00,0.0
Xinjiang-Solar_Distributed,2045.05.29.04,0.0
Xinjiang-Solar_Distributed,2045.05.29.08,0.1163839333908634
Xinjiang-Solar_Distributed,2045.05.29.12,0.5945673910069491
Xinjiang-Solar_Distributed,2045.05.29.16,0.5277622447984658
Xinjiang-Solar_Distributed,2045.05.29.20,0.0433555630629342
Xinjiang-Solar_Distributed,2045.06.25.00,0.0
Xinjiang-Solar_Distributed,2045.06.25.04,0.0
Xinjiang-Solar_Distributed,2045.06.25.08,0.0911356087412708
Xinjiang-Solar_Distributed,2045.06.25.12,0.4812793811434674
Xinjiang-Solar_Distributed,2045.06.25.16,0.3941716925110235
Xinjiang-Solar_Distributed,2045.06.25.20,0.0523524721453928
Xinjiang-Solar_Distributed,2045.07.07.00,0.0
Xinjiang-Solar_Distributed,2045.07.07.04,0.0
Xinjiang-Solar_Distributed,2045.07.07.08,0.0935180241261862
Xinjiang-Solar_Distributed,2045.07.07.12,0.4270644402071032
Xinjiang-Solar_Distributed,2045.07.07.16,0.4061016622436255
Xinjiang-Solar_Distributed,2045.07.07.20,0.0576920705307028
Xinjiang-Solar_Distributed,2045.08.14.00,0.0
Xinjiang-Solar_Distributed,2045.08.14.04,0.0
Xinjiang-Solar_Distributed,2045.08.14.08,0.0517899155822144
Xinjiang-Solar_Distributed,2045.08.14.12,0.376303888633344
Xinjiang-Solar_Distributed,2045.08.14.16,0.3116518459829046
Xinjiang-Solar_Distributed,2045.08.14.20,0.0229955135648306
Xinjiang-Solar_Distributed,2045.09.17.00,0.0
Xinjiang-Solar_Distributed,2045.09.17.04,0.0
Xinjiang-Solar_Distributed,2045.09.17.08,0.0379259414301466
Xinjiang-Solar_Distributed,2045.09.17.12,0.5662264506401048
Xinjiang-Solar_Distributed,2045.09.17.16,0.5115970092733007
Xinjiang-Solar_Distributed,2045.09.17.20,0.0026060744579868
Xinjiang-Solar_Distributed,2045.10.27.00,0.0
Xinjiang-Solar_Distributed,2045.10.27.04,0.0
Xinjiang-Solar_Distributed,2045.10.27.08,0.0006612721156881
Xinjiang-Solar_Distributed,2045.10.27.12,0.4935658645141648
Xinjiang-Solar_Distributed,2045.10.27.16,0.4577960573639972
Xinjiang-Solar_Distributed,2045.10.27.20,0.0
Xinjiang-Solar_Distributed,2045.11.02.00,0.0
Xinjiang-Solar_Distributed,2045.11.02.04,0.0
Xinjiang-Solar_Distributed,2045.11.02.08,0.0001359056650388
Xinjiang-Solar_Distributed,2045.11.02.12,0.510430562984747
Xinjiang-Solar_Distributed,2045.11.02.16,0.4638568320209933
Xinjiang-Solar_Distributed,2045.11.02.20,0.0
Xinjiang-Solar_Distributed,2045.12.03.00,0.0
Xinjiang-Solar_Distributed,2045.12.03.04,0.0
Xinjiang-Solar_Distributed,2045.12.03.08,0.0
Xinjiang-Solar_Distributed,2045.12.03.12,0.4975488748906978
Xinjiang-Solar_Distributed,2045.12.03.16,0.4202476803300592
Xinjiang-Solar_Distributed,2045.12.03.20,0.0
