load_zone,TIMEPOINT,zone_demand_mw
Shandong,2025.04.11.00,86266.47618743412
Shanghai,2025.04.11.00,16885.132693465963
Shanxi,2025.04.11.00,27558.30087133522
Sichuan,2025.04.11.00,31672.449375144195
Tianjin,2025.04.11.00,8641.05170631832
Tibet,2025.04.11.00,800.6690640909633
West_Inner_Mongolia,2025.04.11.00,35889.417358949206
Xinjiang,2025.04.11.00,38080.62327717825
Yunnan,2025.04.11.00,21217.835681569715
Zhejiang,2025.04.11.00,64977.253529528265
Anhui,2025.04.11.04,22245.99788639971
Beijing,2025.04.11.04,8712.814575069782
Chongqing,2025.04.11.04,11612.28943587029
East_Inner_Mongolia,2025.04.11.04,11025.944381331698
Fujian,2025.04.11.04,31352.839179892348
Gansu,2025.04.11.04,16574.914801126768
Guangdong,2025.04.11.04,81149.49849711658
Guangxi,2025.04.11.04,18253.76607606669
Guizhou,2025.04.11.04,13157.878806610415
Hainan,2025.04.11.04,4554.66195199469
Hebei,2025.04.11.04,42464.696011616885
Heilongjiang,2025.04.11.04,9113.070800244564
Henan,2025.04.11.04,33022.71749433364
Hubei,2025.04.11.04,20616.95669343717
Hunan,2025.04.11.04,17368.117206276853
Jiangsu,2025.04.11.04,66175.65070950719
Jiangxi,2025.04.11.04,17209.89382765039
Jilin,2025.04.11.04,7384.146407141408
Liaoning,2025.04.11.04,26575.28638681132
Ningxia,2025.04.11.04,13347.311109847971
Qinghai,2025.04.11.04,10041.109694203507
Shaanxi,2025.04.11.04,16516.95312748585
Shandong,2025.04.11.04,86266.47618743412
Shanghai,2025.04.11.04,14702.358101842075
Shanxi,2025.04.11.04,26114.813146400884
Sichuan,2025.04.11.04,26342.900603327136
Tianjin,2025.04.11.04,8222.196359104802
Tibet,2025.04.11.04,678.8854117396644
West_Inner_Mongolia,2025.04.11.04,34782.424529063814
Xinjiang,2025.04.11.04,36055.30614548524
Yunnan,2025.04.11.04,19367.482237817658
Zhejiang,2025.04.11.04,56699.98530941583
Anhui,2025.04.11.08,23407.442344620875
Beijing,2025.04.11.08,11813.135392756983
Chongqing,2025.04.11.08,12040.563813899194
East_Inner_Mongolia,2025.04.11.08,12647.638692508956
Fujian,2025.04.11.08,32676.06115078063
Gansu,2025.04.11.08,18058.558961404837
Guangdong,2025.04.11.08,89338.87783338131
Guangxi,2025.04.11.08,20705.815025553507
Guizhou,2025.04.11.08,17425.374608162787
Hainan,2025.04.11.08,4821.647932746405
Hebei,2025.04.11.08,49718.42800829041
Heilongjiang,2025.04.11.08,13120.974733848589
Henan,2025.04.11.08,34123.23523547171
Hubei,2025.04.11.08,20720.028055096704
Hunan,2025.04.11.08,18620.750607249687
Jiangsu,2025.04.11.08,72590.1294851944
Jiangxi,2025.04.11.08,17228.041722330618
Jilin,2025.04.11.08,9437.552729965184
Liaoning,2025.04.11.08,28677.583064146565
Ningxia,2025.04.11.08,13409.879902281897
Qinghai,2025.04.11.08,10255.511182217308
Shaanxi,2025.04.11.08,17834.98354447657
Shandong,2025.04.11.08,86266.47618743412
Shanghai,2025.04.11.08,18411.937183679627
Shanxi,2025.04.11.08,27693.017937912453
Sichuan,2025.04.11.08,27319.73282126325
Tianjin,2025.04.11.08,11147.546631172758
Tibet,2025.04.11.08,823.9526910461218
West_Inner_Mongolia,2025.04.11.08,35992.79532076618
Xinjiang,2025.04.11.08,36931.020086845536
Yunnan,2025.04.11.08,23229.010355646245
Zhejiang,2025.04.11.08,71561.31545547463
Anhui,2025.04.11.12,27662.445301934724
Beijing,2025.04.11.12,14776.907088644051
Chongqing,2025.04.11.12,15092.255277691447
East_Inner_Mongolia,2025.04.11.12,13275.702464597089
Fujian,2025.04.11.12,39049.11497222732
Gansu,2025.04.11.12,19194.1380970378
Guangdong,2025.04.11.12,104109.27691533486
Guangxi,2025.04.11.12,25118.681028724903
Guizhou,2025.04.11.12,20033.39726140513
Hainan,2025.04.11.12,5247.931139472616
Hebei,2025.04.11.12,62303.16674502195
Heilongjiang,2025.04.11.12,12221.021045615957
Henan,2025.04.11.12,41187.46251804827
Hubei,2025.04.11.12,24386.435122448616
Hunan,2025.04.11.12,23280.55604420832
Jiangsu,2025.04.11.12,83982.0457694624
Jiangxi,2025.04.11.12,20658.827099917788
Jilin,2025.04.11.12,9979.026068068151
Liaoning,2025.04.11.12,30075.3559067004
Ningxia,2025.04.11.12,13572.739637423614
Qinghai,2025.04.11.12,10121.191233630852
Shaanxi,2025.04.11.12,22698.33850003569
Shandong,2025.04.11.12,103519.77142492094
Shanghai,2025.04.11.12,22643.659834639893
Shanxi,2025.04.11.12,31192.19856888793
Sichuan,2025.04.11.12,38913.423251756016
Tianjin,2025.04.11.12,11624.533215331436
Tibet,2025.04.11.12,1127.5090782266802
West_Inner_Mongolia,2025.04.11.12,37409.36457416793
Xinjiang,2025.04.11.12,39214.773974749965
Yunnan,2025.04.11.12,26444.021254117848
Zhejiang,2025.04.11.12,77521.99034493591
Anhui,2025.04.11.16,28244.403418702237
Beijing,2025.04.11.16,14640.3579702989
Chongqing,2025.04.11.16,16123.878242365468
East_Inner_Mongolia,2025.04.11.16,13079.663505188471
Fujian,2025.04.11.16,39683.5666730162
Gansu,2025.04.11.16,18451.27045687893
Guangdong,2025.04.11.16,113273.90561863016
Guangxi,2025.04.11.16,26224.93018315625
Guizhou,2025.04.11.16,18595.97855417675
Hainan,2025.04.11.16,5105.541390739546
Hebei,2025.04.11.16,61772.71015081389
Heilongjiang,2025.04.11.16,15773.999432088764
Henan,2025.04.11.16,40887.65235712786
Hubei,2025.04.11.16,25503.69869991254
Hunan,2025.04.11.16,22786.20003472649
Jiangsu,2025.04.11.16,85586.9228934726
Jiangxi,2025.04.11.16,21482.36343738002
Jilin,2025.04.11.16,10462.882175779116
Liaoning,2025.04.11.16,31052.1205353758
Ningxia,2025.04.11.16,13795.69827321969
Qinghai,2025.04.11.16,10428.721928707326
Shaanxi,2025.04.11.16,22954.40268561623
Shandong,2025.04.11.16,103519.77142492094
Shanghai,2025.04.11.16,22362.36800212619
Shanxi,2025.04.11.16,30290.626124770613
Sichuan,2025.04.11.16,39708.48127288052
Tianjin,2025.04.11.16,11805.67692694856
Tibet,2025.04.11.16,1071.1336243153464
West_Inner_Mongolia,2025.04.11.16,37417.81490531606
Xinjiang,2025.04.11.16,38899.56190198268
Yunnan,2025.04.11.16,25237.578786368194
Zhejiang,2025.04.11.16,83604.07683481836
Anhui,2025.04.11.20,29625.63668402976
Beijing,2025.04.11.20,14368.082575899787
Chongqing,2025.04.11.20,14751.137334133866
East_Inner_Mongolia,2025.04.11.20,13619.602187795594
Fujian,2025.04.11.20,38341.64509360214
Gansu,2025.04.11.20,18867.086336390432
Guangdong,2025.04.11.20,104363.23629435596
Guangxi,2025.04.11.20,25900.374027078386
Guizhou,2025.04.11.20,20383.61748769852
Hainan,2025.04.11.20,5610.926407114458
Hebei,2025.04.11.20,41850.5700946724
Heilongjiang,2025.04.11.20,11262.087176241976
Henan,2025.04.11.20,39341.69689343408
Hubei,2025.04.11.20,23904.04865534336
Hunan,2025.04.11.20,23404.74654733208
Jiangsu,2025.04.11.20,82898.87874937478
Jiangxi,2025.04.11.20,21589.71506567944
Jilin,2025.04.11.20,10179.60633569593
Liaoning,2025.04.11.20,30402.338245998348
Ningxia,2025.04.11.20,14723.018280567678
Qinghai,2025.04.11.20,10340.877030928265
Shaanxi,2025.04.11.20,22290.37822060467
Shandong,2025.04.11.20,103519.77142492094
Shanghai,2025.04.11.20,20677.22494216576
Shanxi,2025.04.11.20,31654.773858630266
Sichuan,2025.04.11.20,36201.02583988366
Tianjin,2025.04.11.20,10840.529302832669
Tibet,2025.04.11.20,1127.5090782266802
West_Inner_Mongolia,2025.04.11.20,38253.19383692713
Xinjiang,2025.04.11.20,39697.02274351689
Yunnan,2025.04.11.20,26243.78254608256
Zhejiang,2025.04.11.20,74242.06009227426
Anhui,2025.05.22.00,26155.443728710023
Beijing,2025.05.22.00,10567.75093117414
Chongqing,2025.05.22.00,14250.131148173456
East_Inner_Mongolia,2025.05.22.00,11166.61182926412
Fujian,2025.05.22.00,33793.77096857339
Gansu,2025.05.22.00,16707.164512699943
Guangdong,2025.05.22.00,98025.5328733347
Guangxi,2025.05.22.00,22490.82882692038
Guizhou,2025.05.22.00,15239.669033549606
Hainan,2025.05.22.00,5676.9272683414665
Hebei,2025.05.22.00,48435.91403898208
Heilongjiang,2025.05.22.00,9364.606760350029
Henan,2025.05.22.00,37859.41082356966
Hubei,2025.05.22.00,23077.402611667763
Hunan,2025.05.22.00,21258.17111001338
Jiangsu,2025.05.22.00,70657.63827659907
Jiangxi,2025.05.22.00,18997.745422001124
Jilin,2025.05.22.00,7571.134857930823
Liaoning,2025.05.22.00,28016.57801746366
Ningxia,2025.05.22.00,13546.88464308518
Qinghai,2025.05.22.00,9871.774998990517
Shaanxi,2025.05.22.00,18442.428288172207
Shandong,2025.05.22.00,86266.47618743412
Shanghai,2025.05.22.00,16487.66218258099
Shanxi,2025.05.22.00,27410.13713062731
Sichuan,2025.05.22.00,30951.25496661467
Tianjin,2025.05.22.00,8884.952093791286
Tibet,2025.05.22.00,774.84102980159
West_Inner_Mongolia,2025.05.22.00,35087.30768756433
Xinjiang,2025.05.22.00,36852.21608152321
Yunnan,2025.05.22.00,20828.8338308572
Zhejiang,2025.05.22.00,61875.10973276451
Anhui,2025.05.22.04,22430.771978258683
Beijing,2025.05.22.04,9229.35479816406
Chongqing,2025.05.22.04,11493.102215427803
East_Inner_Mongolia,2025.05.22.04,10779.520313471772
Fujian,2025.05.22.04,30657.51547253637
Gansu,2025.05.22.04,15882.981841312732
Guangdong,2025.05.22.04,85347.74079837714
Guangxi,2025.05.22.04,19157.746991237647
Guizhou,2025.05.22.04,13375.451742177413
Hainan,2025.05.22.04,4701.58642778513
Hebei,2025.05.22.04,42183.47079209797
Heilongjiang,2025.05.22.04,8819.100773067315
Henan,2025.05.22.04,34019.24112088365
Hubei,2025.05.22.04,20819.36782664144
Hunan,2025.05.22.04,16302.35505267972
Jiangsu,2025.05.22.04,64982.73138062758
Jiangxi,2025.05.22.04,17096.897479749347
Jilin,2025.05.22.04,7145.948135873789
Liaoning,2025.05.22.04,25990.1671761434
Ningxia,2025.05.22.04,13061.88462729532
Qinghai,2025.05.22.04,9717.20293024159
Shaanxi,2025.05.22.04,15480.71039449864
Shandong,2025.05.22.04,86266.47618743412
Shanghai,2025.05.22.04,14356.26939639877
Shanxi,2025.05.22.04,25974.410137994106
Sichuan,2025.05.22.04,25743.06216049161
Tianjin,2025.05.22.04,8454.274228253646
Tibet,2025.05.22.04,676.5054469360082
West_Inner_Mongolia,2025.05.22.04,34005.055563226575
Xinjiang,2025.05.22.04,34892.23175369542
Yunnan,2025.05.22.04,19012.40425107772
Zhejiang,2025.05.22.04,55181.52419184521
Anhui,2025.05.22.08,23601.8633261149
Beijing,2025.05.22.08,12513.478496021453
Chongqing,2025.05.22.08,11916.98083213199
East_Inner_Mongolia,2025.05.22.08,12364.970608468258
Fujian,2025.05.22.08,31951.391853675843
Gansu,2025.05.22.08,17304.690097335577
Guangdong,2025.05.22.08,93960.79495483714
Guangxi,2025.05.22.08,21731.228718697366
Guizhou,2025.05.22.08,17713.513000112493
Hainan,2025.05.22.08,4977.184853857674
Hebei,2025.05.22.08,49389.1644735449
Heilongjiang,2025.05.22.08,12697.717480843428
Henan,2025.05.22.08,35152.96908813021
Hubei,2025.05.22.08,20923.45111444213
Hunan,2025.05.22.08,17478.12294224752
Jiangsu,2025.05.22.08,71281.5791733084
Jiangxi,2025.05.22.08,17114.926212987306
Jilin,2025.05.22.08,9133.115543969176
Liaoning,2025.05.22.08,28046.17670532642
Ningxia,2025.05.22.08,13123.115417962832
Qinghai,2025.05.22.08,9924.688240822084
Shaanxi,2025.05.22.08,16716.05004357666
Shandong,2025.05.22.08,86266.47618743412
Shanghai,2025.05.22.08,17978.526197804684
Shanxi,2025.05.22.08,27544.12990597335
Sichuan,2025.05.22.08,26697.651510549043
Tianjin,2025.05.22.08,11462.194784643943
Tibet,2025.05.22.08,797.3735719168692
West_Inner_Mongolia,2025.05.22.08,35188.375204737386
Xinjiang,2025.05.22.08,35739.696851402994
Yunnan,2025.05.22.08,22803.136197104457
Zhejiang,2025.05.22.08,68144.83538994701
Anhui,2025.05.22.12,27892.20811482185
Beijing,2025.05.22.12,15652.957740461976
Chongqing,2025.05.22.12,14937.35008085027
East_Inner_Mongolia,2025.05.22.12,12978.997480101249
Fujian,2025.05.22.12,38183.10805427171
Gansu,2025.05.22.12,18392.86358763448
Guangdong,2025.05.22.12,109495.33571306904
Guangxi,2025.05.22.12,26362.63298899241
Guizhou,2025.05.22.12,20364.66077841361
Hainan,2025.05.22.12,5417.219122246656
Hebei,2025.05.22.12,61890.559952340926
Heilongjiang,2025.05.22.12,11826.79455708754
Henan,2025.05.22.12,42430.3729366983
Hubei,2025.05.22.12,24625.853880230097
Hunan,2025.05.22.12,21851.98810290693
Jiangsu,2025.05.22.12,82468.13839056855
Jiangxi,2025.05.22.12,20523.185814761684
Jilin,2025.05.22.12,9657.121998807748
Liaoning,2025.05.22.12,29413.174203464005
Ningxia,2025.05.22.12,13282.492469913066
Qinghai,2025.05.22.12,9794.701193736157
Shaanxi,2025.05.22.12,21274.287208206388
Shandong,2025.05.22.12,103519.77142492094
Shanghai,2025.05.22.12,22110.635475582563
Shanxi,2025.05.22.12,31024.497627725905
Sichuan,2025.05.22.12,38027.348952793545
Tianjin,2025.05.22.12,11952.64467990566
Tibet,2025.05.22.12,1014.7581704040124
West_Inner_Mongolia,2025.05.22.12,36573.28488499979
Xinjiang,2025.05.22.12,37949.7812571886
Yunnan,2025.05.22.12,25959.203990775502
Zhejiang,2025.05.22.12,73820.93576689737
Anhui,2025.05.22.16,28478.99995115556
Beijing,2025.05.22.16,15508.313291651624
Chongqing,2025.05.22.16,15958.38458670942
East_Inner_Mongolia,2025.05.22.16,12787.339888121189
Fujian,2025.05.22.16,38803.48928595794
Gansu,2025.05.22.16,17681.007541377203
Guangdong,2025.05.22.16,119134.09342023324
Guangxi,2025.05.22.16,27523.66690640376
Guizhou,2025.05.22.16,18903.473535064597
Hainan,2025.05.22.16,5270.236158403045
Hebei,2025.05.22.16,61363.61634864166
Heilongjiang,2025.05.22.16,15265.160740165002
Henan,2025.05.22.16,42121.5154326518
Hubei,2025.05.22.16,25754.08641714968
Hunan,2025.05.22.16,21387.967326579288
Jiangsu,2025.05.22.16,84044.08510780669
Jiangxi,2025.05.22.16,21341.315005627283
Jilin,2025.05.22.16,10125.369849149967
Liaoning,2025.05.22.16,30368.43299229396
Ningxia,2025.05.22.16,13500.683233045564
Qinghai,2025.05.22.16,10092.311541473247
Shaanxi,2025.05.22.16,21514.286408790224
Shandong,2025.05.22.16,103519.77142492094
Shanghai,2025.05.22.16,21835.965167919392
Shanxi,2025.05.22.16,30127.772386841552
Sichuan,2025.05.22.16,38804.30317796499
Tianjin,2025.05.22.16,12138.901314626546
Tibet,2025.05.22.16,958.3827164926782
West_Inner_Mongolia,2025.05.22.16,36581.54634926317
Xinjiang,2025.05.22.16,37644.73732201404
Yunnan,2025.05.22.16,24774.880094425207
Zhejiang,2025.05.22.16,82772.28628776781
Anhui,2025.05.22.20,29871.705659759868
Beijing,2025.05.22.20,15219.896018843505
Chongqing,2025.05.22.20,14599.733330755114
East_Inner_Mongolia,2025.05.22.20,13315.21123632606
Fujian,2025.05.22.20,37491.32801318148
Gansu,2025.05.22.20,18079.46486198311
Guangdong,2025.05.22.20,109762.4335952677
Guangxi,2025.05.22.20,27183.03775077624
Guizhou,2025.05.22.20,20720.672085802056
Hainan,2025.05.22.20,5791.923905409243
Hebei,2025.05.22.20,41573.41196158558
Heilongjiang,2025.05.22.20,10898.794043567235
Henan,2025.05.22.20,40528.90780947198
Hubei,2025.05.22.20,24138.731478816968
Hunan,2025.05.22.20,21968.557880282417
Jiangsu,2025.05.22.20,81404.49714987245
Jiangxi,2025.05.22.20,21447.96178864863
Jilin,2025.05.22.20,9851.231938233625
Liaoning,2025.05.22.20,29732.957229800228
Ningxia,2025.05.22.20,14408.172901262633
Qinghai,2025.05.22.20,10007.300351810149
Shaanxi,2025.05.22.20,20891.921591970364
Shandong,2025.05.22.20,103519.77142492094
Shanghai,2025.05.22.20,20190.489827602152
Shanxi,2025.05.22.20,31484.58595072848
Sichuan,2025.05.22.20,35376.713921994575
Tianjin,2025.05.22.20,11146.511653159292
Tibet,2025.05.22.20,1014.7581704040124
West_Inner_Mongolia,2025.05.22.20,37398.254997769945
Xinjiang,2025.05.22.20,38416.47361965168
Yunnan,2025.05.22.20,25762.636405815738
Zhejiang,2025.05.22.20,70697.59592983445
Anhui,2025.06.16.00,29201.90310073039
Beijing,2025.06.16.00,12807.418777127132
Chongqing,2025.06.16.00,15052.361378987223
East_Inner_Mongolia,2025.06.16.00,11421.88496401236
Fujian,2025.06.16.00,37440.2444172079
Gansu,2025.06.16.00,17605.93340764311
Guangdong,2025.06.16.00,111140.98306617452
Guangxi,2025.06.16.00,23995.08640578415
Guizhou,2025.06.16.00,15747.658001633676
Hainan,2025.06.16.00,6232.792941946031
Hebei,2025.06.16.00,53279.50410084637
Heilongjiang,2025.06.16.00,9079.429227789427
Henan,2025.06.16.00,43863.37888908516
Hubei,2025.06.16.00,25833.871504804774
Hunan,2025.06.16.00,25202.194742391104
Jiangsu,2025.06.16.00,76036.198215103
Jiangxi,2025.06.16.00,20646.40121799704
Jilin,2025.06.16.00,7566.997648130978
Liaoning,2025.06.16.00,28192.59911720136
Ningxia,2025.06.16.00,14465.063298732375
Qinghai,2025.06.16.00,10373.729202065128
Shaanxi,2025.06.16.00,19986.793382598786
Shandong,2025.06.16.00,100069.11237742356
Shanghai,2025.06.16.00,18558.43325124737
Shanxi,2025.06.16.00,28630.01240457108
Sichuan,2025.06.16.00,34467.076188363775
Tianjin,2025.06.16.00,9721.182619826888
Tibet,2025.06.16.00,774.84102980159
West_Inner_Mongolia,2025.06.16.00,35889.417358949206
Xinjiang,2025.06.16.00,39115.42413365881
Yunnan,2025.06.16.00,22439.006135147894
Zhejiang,2025.06.16.00,66190.16297475659
Anhui,2025.06.16.04,25043.399620366123
Beijing,2025.06.16.04,11185.370725781264
Chongqing,2025.06.16.04,12140.121809347149
East_Inner_Mongolia,2025.06.16.04,11025.944381331698
Fujian,2025.06.16.04,33965.575292343296
Gansu,2025.06.16.04,16737.41347762325
Guangdong,2025.06.16.04,96766.949755409
Guangxi,2025.06.16.04,20439.07753967697
Guizhou,2025.06.16.04,13821.300129994155
Hainan,2025.06.16.04,5161.949998544215
Hebei,2025.06.16.04,46401.81669837149
Heilongjiang,2025.06.16.04,8550.535372666738
Henan,2025.06.16.04,39414.21249716154
Hubei,2025.06.16.04,23306.12687971321
Hunan,2025.06.16.04,19326.9272611398
Jiangsu,2025.06.16.04,69929.30933167832
Jiangxi,2025.06.16.04,18580.59454025435
Jilin,2025.06.16.04,7142.043269034429
Liaoning,2025.06.16.04,26153.456842502677
Ningxia,2025.06.16.04,13947.191026952129
Qinghai,2025.06.16.04,10211.297548036884
Shaanxi,2025.06.16.04,16777.06184330313
Shandong,2025.06.16.04,100069.11237742356
Shanghai,2025.06.16.04,16159.347775981056
Shanxi,2025.06.16.04,27130.38904436897
Sichuan,2025.06.16.04,28667.273282045902
Tianjin,2025.06.16.04,9249.970377239168
Tibet,2025.06.16.04,676.5054469360082
West_Inner_Mongolia,2025.06.16.04,34782.424529063814
Xinjiang,2025.06.16.04,37035.071134555525
Yunnan,2025.06.16.04,20482.15752650777
Zhejiang,2025.06.16.04,57758.38565958778
Anhui,2025.06.16.08,26350.894027277227
Beijing,2025.06.16.08,15165.512547545974
Chongqing,2025.06.16.08,12587.863242879315
East_Inner_Mongolia,2025.06.16.08,12647.638692508956
Fujian,2025.06.16.08,35399.06574188833
Gansu,2025.06.16.08,18235.60312265555
Guangdong,2025.06.16.08,106532.39839343877
Guangxi,2025.06.16.08,23184.681845600757
Guizhou,2025.06.16.08,16079.658672719985
Hainan,2025.06.16.08,5464.534097184851
Hebei,2025.06.16.08,54328.07954805531
Heilongjiang,2025.06.16.08,12311.037737035367
Henan,2025.06.16.08,40727.73371261048
Hubei,2025.06.16.08,23422.642346976445
Hunan,2025.06.16.08,20720.835103797323
Jiangsu,2025.06.16.08,76707.63437904652
Jiangxi,2025.06.16.08,18600.18784198403
Jilin,2025.06.16.08,9128.12480068772
Liaoning,2025.06.16.08,28222.383761849364
Ningxia,2025.06.16.08,14012.57190732142
Qinghai,2025.06.16.08,10429.332945894354
Shaanxi,2025.06.16.08,18115.848583695977
Shandong,2025.06.16.08,100069.11237742356
Shanghai,2025.06.16.08,20236.54260818526
Shanxi,2025.06.16.08,28769.96845997232
Sichuan,2025.06.16.08,29730.296551414354
Tianjin,2025.06.16.08,14669.18701388849
Tibet,2025.06.16.08,797.3735719168692
West_Inner_Mongolia,2025.06.16.08,35992.79532076618
Xinjiang,2025.06.16.08,37934.581681708565
Yunnan,2025.06.16.08,24565.93188109333
Zhejiang,2025.06.16.08,72897.12745447074
Anhui,2025.06.16.12,31140.957392639248
Beijing,2025.06.16.12,18970.35482159868
Chongqing,2025.06.16.12,15778.268227055774
East_Inner_Mongolia,2025.06.16.12,13275.702464597089
Fujian,2025.06.16.12,42303.207270277104
Gansu,2025.06.16.12,19382.31535356289
Guangdong,2025.06.16.12,124145.40271789471
Guangxi,2025.06.16.12,28125.84905737663
Guizhou,2025.06.16.12,18819.1780418366
Hainan,2025.06.16.12,5947.655045490936
Hebei,2025.06.16.12,68079.61423008688
Heilongjiang,2025.06.16.12,11466.636763158502
Henan,2025.06.16.12,49159.23106988594
Hubei,2025.06.16.12,27567.27676702038
Hunan,2025.06.16.12,25906.182463787853
Jiangsu,2025.06.16.12,88745.73039509934
Jiangxi,2025.06.16.12,22304.221849532747
