hydro_project,timeseries,hydro_avg_flow_per_mw,hydro_min_flow_per_mw
Chongqing-Hydro_NonPumped,2040.10.13,0.616297,0.308149
Chongqing-Hydro_NonPumped,2040.11.11,0.323153,0.161576
Chongqing-Hydro_NonPumped,2040.12.19,0.192529,0.096264
Chongqing-Hydro_NonPumped,2045.01.23,0.141626,0.070813
Chongqing-Hydro_NonPumped,2045.02.05,0.12619,0.063095
Chongqing-Hydro_NonPumped,2045.03.19,0.132964,0.066482
Chongqing-Hydro_NonPumped,2045.04.22,0.184442,0.092221
Chongqing-Hydro_NonPumped,2045.05.29,0.308662,0.154331
Chongqing-Hydro_NonPumped,2045.06.25,0.567118,0.283559
Chongqing-Hydro_NonPumped,2045.07.07,0.948,0.474
Chongqing-Hydro_NonPumped,2045.08.14,0.948,0.474
Chongqing-Hydro_NonPumped,2045.09.17,0.907143,0.453571
Chongqing-Hydro_NonPumped,2045.10.27,0.616297,0.308149
Chongqing-Hydro_NonPumped,2045.11.02,0.323153,0.161576
Chongqing-Hydro_NonPumped,2045.12.03,0.192529,0.096264
Chongqing-Hydro_NonPumped,2050.01.04,0.141626,0.070813
Chongqing-Hydro_NonPumped,2050.02.03,0.12619,0.063095
Chongqing-Hydro_NonPumped,2050.03.16,0.132964,0.066482
Chongqing-Hydro_NonPumped,2050.04.29,0.184442,0.092221
Chongqing-Hydro_NonPumped,2050.05.17,0.308662,0.154331
Chongqing-Hydro_NonPumped,2050.06.12,0.567118,0.283559
Chongqing-Hydro_NonPumped,2050.07.23,0.948,0.474
Chongqing-Hydro_NonPumped,2050.08.20,0.948,0.474
Chongqing-Hydro_NonPumped,2050.09.13,0.907143,0.453571
Chongqing-Hydro_NonPumped,2050.10.22,0.616297,0.308149
Chongqing-Hydro_NonPumped,2050.11.29,0.323153,0.161576
Chongqing-Hydro_NonPumped,2050.12.12,0.192529,0.096264
Chongqing-Hydro_NonPumped,2055.01.27,0.141626,0.070813
Chongqing-Hydro_NonPumped,2055.02.15,0.12619,0.063095
Chongqing-Hydro_NonPumped,2055.03.16,0.132964,0.066482
Chongqing-Hydro_NonPumped,2055.04.06,0.184442,0.092221
Chongqing-Hydro_NonPumped,2055.05.13,0.308662,0.154331
Chongqing-Hydro_NonPumped,2055.06.09,0.567118,0.283559
Chongqing-Hydro_NonPumped,2055.07.15,0.948,0.474
Chongqing-Hydro_NonPumped,2055.08.24,0.948,0.474
Chongqing-Hydro_NonPumped,2055.09.26,0.907143,0.453571
Chongqing-Hydro_NonPumped,2055.10.07,0.616297,0.308149
Chongqing-Hydro_NonPumped,2055.11.16,0.323153,0.161576
Chongqing-Hydro_NonPumped,2055.12.24,0.192529,0.096264
Chongqing-Hydro_NonPumped,2060.01.08,0.141626,0.070813
Chongqing-Hydro_NonPumped,2060.02.09,0.12619,0.063095
Chongqing-Hydro_NonPumped,2060.03.06,0.132964,0.066482
Chongqing-Hydro_NonPumped,2060.04.18,0.184442,0.092221
Chongqing-Hydro_NonPumped,2060.05.12,0.308662,0.154331
Chongqing-Hydro_NonPumped,2060.06.14,0.567118,0.283559
Chongqing-Hydro_NonPumped,2060.07.24,0.948,0.474
Chongqing-Hydro_NonPumped,2060.08.25,0.948,0.474
Chongqing-Hydro_NonPumped,2060.09.12,0.907143,0.453571
Chongqing-Hydro_NonPumped,2060.10.25,0.616297,0.308149
Chongqing-Hydro_NonPumped,2060.11.19,0.323153,0.161576
Chongqing-Hydro_NonPumped,2060.12.09,0.192529,0.096264
Chongqing-Hydro_Pumped,2025.01.22,0.141626,0.070813
Chongqing-Hydro_Pumped,2025.02.08,0.12619,0.063095
Chongqing-Hydro_Pumped,2025.03.21,0.132964,0.066482
Chongqing-Hydro_Pumped,2025.04.11,0.184442,0.092221
Chongqing-Hydro_Pumped,2025.05.22,0.308662,0.154331
Chongqing-Hydro_Pumped,2025.06.16,0.567118,0.283559
Chongqing-Hydro_Pumped,2025.07.22,0.948,0.474
Chongqing-Hydro_Pumped,2025.08.19,0.948,0.474
Chongqing-Hydro_Pumped,2025.09.20,0.907143,0.453571
Chongqing-Hydro_Pumped,2025.10.26,0.616297,0.308149
Chongqing-Hydro_Pumped,2025.11.19,0.323153,0.161576
Chongqing-Hydro_Pumped,2025.12.16,0.192529,0.096264
Chongqing-Hydro_Pumped,2030.01.28,0.141626,0.070813
Chongqing-Hydro_Pumped,2030.02.14,0.12619,0.063095
Chongqing-Hydro_Pumped,2030.03.24,0.132964,0.066482
Chongqing-Hydro_Pumped,2030.04.15,0.184442,0.092221
Chongqing-Hydro_Pumped,2030.05.06,0.308662,0.154331
Chongqing-Hydro_Pumped,2030.06.19,0.567118,0.283559
Chongqing-Hydro_Pumped,2030.07.01,0.948,0.474
Chongqing-Hydro_Pumped,2030.08.23,0.948,0.474
Chongqing-Hydro_Pumped,2030.09.07,0.907143,0.453571
Chongqing-Hydro_Pumped,2030.10.31,0.616297,0.308149
Chongqing-Hydro_Pumped,2030.11.12,0.323153,0.161576
Chongqing-Hydro_Pumped,2030.12.08,0.192529,0.096264
Chongqing-Hydro_Pumped,2035.01.26,0.141626,0.070813
Chongqing-Hydro_Pumped,2035.02.24,0.12619,0.063095
Chongqing-Hydro_Pumped,2035.03.29,0.132964,0.066482
Chongqing-Hydro_Pumped,2035.04.12,0.184442,0.092221
Chongqing-Hydro_Pumped,2035.05.28,0.308662,0.154331
Chongqing-Hydro_Pumped,2035.06.28,0.567118,0.283559
Chongqing-Hydro_Pumped,2035.07.12,0.948,0.474
Chongqing-Hydro_Pumped,2035.08.10,0.948,0.474
Chongqing-Hydro_Pumped,2035.09.29,0.907143,0.453571
Chongqing-Hydro_Pumped,2035.10.20,0.616297,0.308149
Chongqing-Hydro_Pumped,2035.11.14,0.323153,0.161576
Chongqing-Hydro_Pumped,2035.12.25,0.192529,0.096264
Chongqing-Hydro_Pumped,2040.01.02,0.141626,0.070813
Chongqing-Hydro_Pumped,2040.02.07,0.12619,0.063095
Chongqing-Hydro_Pumped,2040.03.07,0.132964,0.066482
Chongqing-Hydro_Pumped,2040.04.19,0.184442,0.092221
Chongqing-Hydro_Pumped,2040.05.19,0.308662,0.154331
Chongqing-Hydro_Pumped,2040.06.26,0.567118,0.283559
Chongqing-Hydro_Pumped,2040.07.24,0.948,0.474
Chongqing-Hydro_Pumped,2040.08.26,0.948,0.474
Chongqing-Hydro_Pumped,2040.09.10,0.907143,0.453571
Chongqing-Hydro_Pumped,2040.10.13,0.616297,0.308149
Chongqing-Hydro_Pumped,2040.11.11,0.323153,0.161576
Chongqing-Hydro_Pumped,2040.12.19,0.192529,0.096264
Chongqing-Hydro_Pumped,2045.01.23,0.141626,0.070813
Chongqing-Hydro_Pumped,2045.02.05,0.12619,0.063095
Chongqing-Hydro_Pumped,2045.03.19,0.132964,0.066482
Chongqing-Hydro_Pumped,2045.04.22,0.184442,0.092221
Chongqing-Hydro_Pumped,2045.05.29,0.308662,0.154331
Chongqing-Hydro_Pumped,2045.06.25,0.567118,0.283559
Chongqing-Hydro_Pumped,2045.07.07,0.948,0.474
Chongqing-Hydro_Pumped,2045.08.14,0.948,0.474
Chongqing-Hydro_Pumped,2045.09.17,0.907143,0.453571
Chongqing-Hydro_Pumped,2045.10.27,0.616297,0.308149
Chongqing-Hydro_Pumped,2045.11.02,0.323153,0.161576
Chongqing-Hydro_Pumped,2045.12.03,0.192529,0.096264
Chongqing-Hydro_Pumped,2050.01.04,0.141626,0.070813
Chongqing-Hydro_Pumped,2050.02.03,0.12619,0.063095
Chongqing-Hydro_Pumped,2050.03.16,0.132964,0.066482
Chongqing-Hydro_Pumped,2050.04.29,0.184442,0.092221
Chongqing-Hydro_Pumped,2050.05.17,0.308662,0.154331
Chongqing-Hydro_Pumped,2050.06.12,0.567118,0.283559
Chongqing-Hydro_Pumped,2050.07.23,0.948,0.474
Chongqing-Hydro_Pumped,2050.08.20,0.948,0.474
Chongqing-Hydro_Pumped,2050.09.13,0.907143,0.453571
Chongqing-Hydro_Pumped,2050.10.22,0.616297,0.308149
Chongqing-Hydro_Pumped,2050.11.29,0.323153,0.161576
Chongqing-Hydro_Pumped,2050.12.12,0.192529,0.096264
Chongqing-Hydro_Pumped,2055.01.27,0.141626,0.070813
Chongqing-Hydro_Pumped,2055.02.15,0.12619,0.063095
Chongqing-Hydro_Pumped,2055.03.16,0.132964,0.066482
Chongqing-Hydro_Pumped,2055.04.06,0.184442,0.092221
Chongqing-Hydro_Pumped,2055.05.13,0.308662,0.154331
Chongqing-Hydro_Pumped,2055.06.09,0.567118,0.283559
Chongqing-Hydro_Pumped,2055.07.15,0.948,0.474
Chongqing-Hydro_Pumped,2055.08.24,0.948,0.474
Chongqing-Hydro_Pumped,2055.09.26,0.907143,0.453571
Chongqing-Hydro_Pumped,2055.10.07,0.616297,0.308149
Chongqing-Hydro_Pumped,2055.11.16,0.323153,0.161576
Chongqing-Hydro_Pumped,2055.12.24,0.192529,0.096264
Chongqing-Hydro_Pumped,2060.01.08,0.141626,0.070813
Chongqing-Hydro_Pumped,2060.02.09,0.12619,0.063095
Chongqing-Hydro_Pumped,2060.03.06,0.132964,0.066482
Chongqing-Hydro_Pumped,2060.04.18,0.184442,0.092221
Chongqing-Hydro_Pumped,2060.05.12,0.308662,0.154331
Chongqing-Hydro_Pumped,2060.06.14,0.567118,0.283559
Chongqing-Hydro_Pumped,2060.07.24,0.948,0.474
Chongqing-Hydro_Pumped,2060.08.25,0.948,0.474
Chongqing-Hydro_Pumped,2060.09.12,0.907143,0.453571
Chongqing-Hydro_Pumped,2060.10.25,0.616297,0.308149
Chongqing-Hydro_Pumped,2060.11.19,0.323153,0.161576
Chongqing-Hydro_Pumped,2060.12.09,0.192529,0.096264
East_Inner_Mongolia-Hydro_NonPumped,2025.01.22,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2025.02.08,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2025.03.21,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2025.04.11,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2025.05.22,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2025.06.16,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2025.07.22,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2025.08.19,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2025.09.20,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2025.10.26,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2025.11.19,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2025.12.16,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2030.01.28,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2030.02.14,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2030.03.24,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2030.04.15,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2030.05.06,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2030.06.19,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2030.07.01,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2030.08.23,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2030.09.07,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2030.10.31,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2030.11.12,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2030.12.08,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2035.01.26,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2035.02.24,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2035.03.29,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2035.04.12,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2035.05.28,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2035.06.28,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2035.07.12,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2035.08.10,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2035.09.29,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2035.10.20,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2035.11.14,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2035.12.25,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2040.01.02,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2040.02.07,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2040.03.07,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2040.04.19,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2040.05.19,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2040.06.26,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2040.07.24,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2040.08.26,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2040.09.10,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2040.10.13,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2040.11.11,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2040.12.19,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2045.01.23,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2045.02.05,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2045.03.19,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2045.04.22,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2045.05.29,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2045.06.25,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2045.07.07,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2045.08.14,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2045.09.17,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2045.10.27,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2045.11.02,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2045.12.03,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2050.01.04,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2050.02.03,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2050.03.16,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2050.04.29,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2050.05.17,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2050.06.12,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2050.07.23,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2050.08.20,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2050.09.13,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2050.10.22,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2050.11.29,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2050.12.12,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2055.01.27,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2055.02.15,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2055.03.16,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2055.04.06,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2055.05.13,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2055.06.09,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2055.07.15,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2055.08.24,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2055.09.26,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2055.10.07,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2055.11.16,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2055.12.24,0.308112,0.154056
East_Inner_Mongolia-Hydro_NonPumped,2060.01.08,0.263381,0.131691
East_Inner_Mongolia-Hydro_NonPumped,2060.02.09,0.245893,0.122947
East_Inner_Mongolia-Hydro_NonPumped,2060.03.06,0.259894,0.129947
East_Inner_Mongolia-Hydro_NonPumped,2060.04.18,0.388931,0.194466
East_Inner_Mongolia-Hydro_NonPumped,2060.05.12,0.587213,0.293606
East_Inner_Mongolia-Hydro_NonPumped,2060.06.14,0.709275,0.354637
East_Inner_Mongolia-Hydro_NonPumped,2060.07.24,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2060.08.25,0.941875,0.470938
East_Inner_Mongolia-Hydro_NonPumped,2060.09.12,0.948,0.474
East_Inner_Mongolia-Hydro_NonPumped,2060.10.25,0.819762,0.409881
East_Inner_Mongolia-Hydro_NonPumped,2060.11.19,0.493,0.2465
East_Inner_Mongolia-Hydro_NonPumped,2060.12.09,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2025.01.22,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2025.02.08,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2025.03.21,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2025.04.11,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2025.05.22,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2025.06.16,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2025.07.22,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2025.08.19,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2025.09.20,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2025.10.26,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2025.11.19,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2025.12.16,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2030.01.28,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2030.02.14,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2030.03.24,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2030.04.15,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2030.05.06,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2030.06.19,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2030.07.01,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2030.08.23,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2030.09.07,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2030.10.31,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2030.11.12,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2030.12.08,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2035.01.26,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2035.02.24,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2035.03.29,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2035.04.12,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2035.05.28,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2035.06.28,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2035.07.12,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2035.08.10,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2035.09.29,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2035.10.20,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2035.11.14,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2035.12.25,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2040.01.02,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2040.02.07,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2040.03.07,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2040.04.19,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2040.05.19,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2040.06.26,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2040.07.24,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2040.08.26,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2040.09.10,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2040.10.13,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2040.11.11,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2040.12.19,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2045.01.23,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2045.02.05,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2045.03.19,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2045.04.22,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2045.05.29,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2045.06.25,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2045.07.07,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2045.08.14,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2045.09.17,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2045.10.27,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2045.11.02,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2045.12.03,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2050.01.04,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2050.02.03,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2050.03.16,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2050.04.29,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2050.05.17,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2050.06.12,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2050.07.23,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2050.08.20,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2050.09.13,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2050.10.22,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2050.11.29,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2050.12.12,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2055.01.27,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2055.02.15,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2055.03.16,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2055.04.06,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2055.05.13,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2055.06.09,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2055.07.15,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2055.08.24,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2055.09.26,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2055.10.07,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2055.11.16,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2055.12.24,0.308112,0.154056
East_Inner_Mongolia-Hydro_Pumped,2060.01.08,0.263381,0.131691
East_Inner_Mongolia-Hydro_Pumped,2060.02.09,0.245893,0.122947
East_Inner_Mongolia-Hydro_Pumped,2060.03.06,0.259894,0.129947
East_Inner_Mongolia-Hydro_Pumped,2060.04.18,0.388931,0.194466
East_Inner_Mongolia-Hydro_Pumped,2060.05.12,0.587213,0.293606
East_Inner_Mongolia-Hydro_Pumped,2060.06.14,0.709275,0.354637
East_Inner_Mongolia-Hydro_Pumped,2060.07.24,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2060.08.25,0.941875,0.470938
East_Inner_Mongolia-Hydro_Pumped,2060.09.12,0.948,0.474
East_Inner_Mongolia-Hydro_Pumped,2060.10.25,0.819762,0.409881
East_Inner_Mongolia-Hydro_Pumped,2060.11.19,0.493,0.2465
East_Inner_Mongolia-Hydro_Pumped,2060.12.09,0.308112,0.154056
Fujian-Hydro_NonPumped,2025.01.22,0.078996,0.039498
Fujian-Hydro_NonPumped,2025.02.08,0.104889,0.052445
Fujian-Hydro_NonPumped,2025.03.21,0.167307,0.083653
Fujian-Hydro_NonPumped,2025.04.11,0.1932,0.0966
Fujian-Hydro_NonPumped,2025.05.22,0.284827,0.142414
Fujian-Hydro_NonPumped,2025.06.16,0.428872,0.214436
Fujian-Hydro_NonPumped,2025.07.22,0.948,0.474
Fujian-Hydro_NonPumped,2025.08.19,0.634125,0.317062
Fujian-Hydro_NonPumped,2025.09.20,0.352666,0.176333
Fujian-Hydro_NonPumped,2025.10.26,0.235093,0.117546
Fujian-Hydro_NonPumped,2025.11.19,0.16336,0.08168
Fujian-Hydro_NonPumped,2025.12.16,0.100205,0.050103
Fujian-Hydro_NonPumped,2030.01.28,0.078996,0.039498
Fujian-Hydro_NonPumped,2030.02.14,0.104889,0.052445
Fujian-Hydro_NonPumped,2030.03.24,0.167307,0.083653
Fujian-Hydro_NonPumped,2030.04.15,0.1932,0.0966
Fujian-Hydro_NonPumped,2030.05.06,0.284827,0.142414
Fujian-Hydro_NonPumped,2030.06.19,0.428872,0.214436
Fujian-Hydro_NonPumped,2030.07.01,0.948,0.474
Fujian-Hydro_NonPumped,2030.08.23,0.634125,0.317062
Fujian-Hydro_NonPumped,2030.09.07,0.352666,0.176333
Fujian-Hydro_NonPumped,2030.10.31,0.235093,0.117546
Fujian-Hydro_NonPumped,2030.11.12,0.16336,0.08168
Fujian-Hydro_NonPumped,2030.12.08,0.100205,0.050103
Fujian-Hydro_NonPumped,2035.01.26,0.078996,0.039498
Fujian-Hydro_NonPumped,2035.02.24,0.104889,0.052445
Fujian-Hydro_NonPumped,2035.03.29,0.167307,0.083653
Fujian-Hydro_NonPumped,2035.04.12,0.1932,0.0966
Fujian-Hydro_NonPumped,2035.05.28,0.284827,0.142414
Fujian-Hydro_NonPumped,2035.06.28,0.428872,0.214436
Fujian-Hydro_NonPumped,2035.07.12,0.948,0.474
Fujian-Hydro_NonPumped,2035.08.10,0.634125,0.317062
Fujian-Hydro_NonPumped,2035.09.29,0.352666,0.176333
Fujian-Hydro_NonPumped,2035.10.20,0.235093,0.117546
Fujian-Hydro_NonPumped,2035.11.14,0.16336,0.08168
Fujian-Hydro_NonPumped,2035.12.25,0.100205,0.050103
Fujian-Hydro_NonPumped,2040.01.02,0.078996,0.039498
Fujian-Hydro_NonPumped,2040.02.07,0.104889,0.052445
Fujian-Hydro_NonPumped,2040.03.07,0.167307,0.083653
Fujian-Hydro_NonPumped,2040.04.19,0.1932,0.0966
Fujian-Hydro_NonPumped,2040.05.19,0.284827,0.142414
Fujian-Hydro_NonPumped,2040.06.26,0.428872,0.214436
Fujian-Hydro_NonPumped,2040.07.24,0.948,0.474
Fujian-Hydro_NonPumped,2040.08.26,0.634125,0.317062
Fujian-Hydro_NonPumped,2040.09.10,0.352666,0.176333
Fujian-Hydro_NonPumped,2040.10.13,0.235093,0.117546
Fujian-Hydro_NonPumped,2040.11.11,0.16336,0.08168
Fujian-Hydro_NonPumped,2040.12.19,0.100205,0.050103
